FECHA_ADMINISTRACION,GRUPO_ETARIO,GENERO,VACUNA,TIPO_EFECTOR,DOSIS_1,DOSIS_2,DOSIS_3
2022-04-26,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,6,3,3
2022-04-26,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,15,277
2022-04-26,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,4,0,0
2022-04-26,30 o menos,M,AstraZeneca,Público,0,2,3
2022-04-26,30 o menos,M,Moderna,Público,10,25,36
2022-04-26,30 o menos,M,Sinopharm,Público,9,50,1
2022-04-26,30 o menos,M,Sputnik,Público,1,3,0
2022-04-26,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,1,1
2022-04-26,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,7,22,291
2022-04-26,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,1,0,0
2022-04-26,31 a 40,F,AstraZeneca,Público,0,1,4
2022-04-26,31 a 40,F,Moderna,Público,5,13,46
2022-04-26,31 a 40,F,Sinopharm,Público,0,1,0
2022-04-26,31 a 40,F,Sputnik,Público,0,2,1
2022-04-26,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,3
2022-04-26,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,9,41
2022-04-26,31 a 40,M,AstraZeneca,Público,1,0,3
2022-04-26,31 a 40,M,Moderna,Público,8,22,46
2022-03-10,91 o mas,M,Moderna,Público,1,0,0
2022-03-10,91 o mas,M,Sinopharm,Público,0,1,0
2022-03-10,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,6
2021-04-09,30 o menos,M,AstraZeneca,Público,1,0,0
2021-08-12,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2021-09-02,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,0
2021-11-03,61 a 70,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,1
2021-11-05,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,1
2021-12-17,30 o menos,F,AstraZeneca,Privado,0,1,0
2022-03-03,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,1
2022-03-06,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,1
2022-03-09,91 o mas,F,Sinopharm,Público,1,0,0
2022-03-12,30 o menos,F,Moderna,Público,12,50,157
2022-03-12,30 o menos,F,Sinopharm,Público,25,150,0
2022-03-12,30 o menos,F,Sputnik,Público,0,12,0
2022-03-12,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,7,75,651
2022-03-12,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,0,0,1
2022-03-12,30 o menos,M,AstraZeneca,Público,1,3,3
2022-03-12,30 o menos,M,Moderna,Público,15,66,128
2022-03-12,30 o menos,M,Sinopharm,Público,23,137,0
2022-03-12,30 o menos,M,Sputnik,Público,0,12,0
2022-03-12,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,0
2022-03-12,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,12,66,588
2022-03-12,31 a 40,F,AstraZeneca,Público,0,2,2
2022-03-12,31 a 40,F,Moderna,Público,23,23,93
2022-03-12,31 a 40,F,Sinopharm,Público,0,2,0
2022-04-10,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,44
2022-04-10,51 a 60,M,Moderna,Público,2,4,20
2022-04-10,51 a 60,M,Sputnik,Público,0,1,2
2022-04-10,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,2,28
2022-04-10,61 a 70,F,Moderna,Público,0,1,14
2022-04-10,61 a 70,F,Sinopharm,Público,1,0,0
2022-04-10,61 a 70,F,Sputnik,Público,0,1,2
2022-04-10,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,33
2022-04-10,61 a 70,M,Moderna,Público,0,0,11
2022-04-10,61 a 70,M,Sputnik,Público,0,1,3
2022-04-10,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,26
2022-04-10,71 a 80,F,Moderna,Público,0,0,8
2022-04-10,71 a 80,F,Sputnik,Público,0,0,1
2022-04-10,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,22
2022-04-10,71 a 80,M,Moderna,Público,1,0,6
2022-04-10,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,6
2022-04-10,81 a 90,F,Moderna,Público,1,0,3
2022-04-10,81 a 90,F,Sputnik,Público,0,0,1
2022-04-10,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,6
2022-04-10,81 a 90,M,Moderna,Público,1,1,1
2022-04-10,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,2
2022-04-10,91 o mas,F,Moderna,Público,0,0,0
2022-04-10,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,5
2022-04-10,91 o mas,M,Moderna,Público,0,0,1
2022-04-23,30 o menos,F,AstraZeneca,Público,0,1,0
2022-04-23,30 o menos,F,Moderna,Público,1,8,34
2022-04-23,30 o menos,F,Sinopharm,Público,29,135,3
2022-04-23,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,6,12,276
2022-04-23,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,23,1,3
2022-04-23,30 o menos,M,Moderna,Público,9,8,34
2022-04-23,30 o menos,M,Sinopharm,Público,46,150,4
2022-04-23,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,11,23,302
2022-04-23,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,20,1,4
2022-04-23,31 a 40,F,AstraZeneca,Público,0,0,0
2022-04-23,31 a 40,F,Moderna,Público,0,11,22
2022-05-11,61 a 70,M,Moderna,Público,2,4,11
2022-05-11,61 a 70,M,Sputnik,Público,0,0,1
2022-05-11,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,2,28
2022-05-11,71 a 80,F,Moderna,Público,2,1,17
2022-05-11,71 a 80,F,Sputnik,Público,0,0,0
2022-05-11,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,2,3,26
2022-05-11,71 a 80,M,AstraZeneca,Público,0,0,1
2022-05-11,71 a 80,M,Moderna,Público,2,0,6
2022-05-11,71 a 80,M,Sinopharm,Público,1,0,0
2022-05-11,71 a 80,M,Sputnik,Público,0,0,0
2022-05-11,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,11
2022-05-11,81 a 90,F,Moderna,Público,0,1,7
2022-05-11,81 a 90,F,Sputnik,Público,0,0,0
2022-05-11,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,23
2022-05-11,81 a 90,M,Moderna,Público,0,0,0
2022-05-11,81 a 90,M,Sputnik,Público,0,0,0
2022-05-11,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,16
2022-05-11,91 o mas,F,Moderna,Público,0,0,1
2022-05-11,91 o mas,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,14
2022-05-11,91 o mas,M,Moderna,Público,0,0,0
2022-05-11,91 o mas,M,Sputnik,Público,0,0,0
2021-07-19,71 a 80,M,Sinopharm,Privado,0,1,0
2021-08-08,61 a 70,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,0,0
2021-09-18,31 a 40,F,Sinopharm,Público nacional,0,1,0
2021-09-27,30 o menos,F,Moderna,Público,0,1,0
2021-10-06,41 a 50,F,AstraZeneca,Privado,0,1,0
2021-10-16,41 a 50,M,AstraZeneca,Privado,1,0,0
2021-11-03,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,2,0
2021-11-03,51 a 60,F,AstraZeneca,Privado,0,1,0
2021-12-10,30 o menos,F,Sinopharm,Privado,0,1,0
2021-12-15,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,0
2021-12-28,81 a 90,M,Sinopharm,Privado,0,1,0
2021-12-30,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-01-05,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-01-07,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-01-07,71 a 80,M,AstraZeneca,Privado,0,0,1
2022-01-07,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-01-10,31 a 40,F,AstraZeneca,Privado,0,0,1
2022-01-18,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-01-20,30 o menos,M,Moderna,Privado,0,0,1
2022-01-21,31 a 40,F,Moderna,Privado,0,0,1
2022-01-22,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-02-10,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,1
2022-02-22,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público nacional,0,1,0
2022-03-01,61 a 70,M,AstraZeneca,Público,0,0,2
2022-03-08,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,0
2022-03-09,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-03-14,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,0,1
2022-03-16,30 o menos,F,AstraZeneca,Público,8,11,28
2022-03-16,30 o menos,F,Moderna,Público,2,6,14
2022-03-16,30 o menos,F,Sinopharm,Privado,0,1,0
2022-03-16,30 o menos,F,Sinopharm,Público,88,321,0
2022-03-16,30 o menos,F,Sputnik,Público,0,18,2
2022-03-16,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,23,14,22
2022-03-16,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Privado,0,1,3
2022-03-16,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,63,132,678
2022-03-16,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,81,1,0
2022-03-16,30 o menos,M,AstraZeneca,Público,5,10,39
2022-03-16,30 o menos,M,Moderna,Público,3,9,8
2022-03-16,30 o menos,M,Sinopharm,Público,115,397,1
2022-03-16,30 o menos,M,Sputnik,Público,0,24,1
2022-03-16,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,15,10,13
2023-02-05,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,1
2023-02-05,41 a 50,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,51 a 60,F,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,4
2023-02-05,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,51 a 60,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,2
2023-02-05,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,61 a 70,F,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,61 a 70,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,1
2023-02-05,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,0
2023-02-05,71 a 80,F,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,2
2023-02-05,71 a 80,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,81 a 90,F,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,81 a 90,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,1
2023-02-05,91 o mas,F,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-05,91 o mas,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,0
2023-02-23,51 a 60,M,Moderna,Público,1,0,2
2023-02-23,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,2
2023-02-23,51 a 60,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,3
2023-02-23,61 a 70,F,Moderna,Público,0,0,0
2023-02-23,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,0
2023-02-23,61 a 70,F,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,1,1
2023-02-23,61 a 70,M,Moderna,Público,0,0,1
2023-02-23,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,0
2023-02-23,61 a 70,M,"vacuna Coronavirus (PFIZER) Bivalente, vial x 6 dosis (0.3ml)",Público,0,0,0
2022-03-30,30 o menos,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,4,10,20
2022-03-30,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,24,70,500
2022-03-30,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,0
2022-03-30,30 o menos,F,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,30,4,1
2022-03-30,30 o menos,M,AstraZeneca,Público,3,13,24
2022-03-30,30 o menos,M,Moderna,Público,12,51,130
2022-03-30,30 o menos,M,Sinopharm,Público,33,109,1
2022-03-30,30 o menos,M,Sputnik,Público,0,11,5
2022-03-30,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,11,8,9
2022-03-30,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,41,107,406
2022-03-30,30 o menos,M,"vacuna Coronavirus (PFIZER) pediátrica, vial x 10 dosis (0.2ml)",Público,38,2,0
2022-03-30,31 a 40,F,AstraZeneca,Público,1,4,12
2022-03-30,31 a 40,F,Moderna,Público,3,7,164
2022-03-30,31 a 40,F,Sinopharm,Público,0,1,0
2022-03-30,31 a 40,F,Sputnik,Público,0,6,8
2022-03-30,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,8,1,25
2022-03-30,31 a 40,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,11,19,233
2022-03-30,31 a 40,M,AstraZeneca,Público,2,2,21
2022-03-30,31 a 40,M,Moderna,Público,14,22,151
2022-03-30,31 a 40,M,Sinopharm,Público,0,4,0
2022-03-30,31 a 40,M,Sputnik,Público,0,6,7
2022-03-30,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,9,2,11
2022-03-30,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,14,25,219
2022-03-30,31 a 40,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,0
2022-03-30,41 a 50,F,AstraZeneca,Público,1,1,9
2022-03-30,41 a 50,F,Moderna,Público,1,16,94
2022-03-30,41 a 50,F,Sinopharm,Público,1,2,0
2022-03-30,41 a 50,F,Sputnik,Público,0,3,5
2022-03-30,41 a 50,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,3,11
2022-03-30,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,12,17,130
2022-03-30,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,0
2022-03-30,41 a 50,M,AstraZeneca,Público,0,3,14
2022-03-30,41 a 50,M,Moderna,Público,5,18,82
2022-03-30,41 a 50,M,Sinopharm,Público,1,2,0
2022-03-30,41 a 50,M,Sputnik,Público,0,2,4
2022-03-30,41 a 50,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,5,4,13
2022-03-30,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,8,21,109
2022-03-30,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,0
2022-03-30,51 a 60,F,AstraZeneca,Público,0,2,8
2022-03-30,51 a 60,F,Moderna,Público,0,9,87
2022-03-30,51 a 60,F,Sinopharm,Público,1,0,0
2022-03-30,51 a 60,F,Sputnik,Público,0,2,9
2022-03-30,51 a 60,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,2,0,6
2022-03-30,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,17,104
2022-03-30,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público nacional,0,0,0
2022-03-30,51 a 60,M,AstraZeneca,Público,0,3,7
2022-03-30,51 a 60,M,Moderna,Público,1,7,64
2022-03-30,51 a 60,M,Sputnik,Público,0,0,8
2022-03-30,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,1,1,10
2022-03-30,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,9,78
2022-05-30,41 a 50,F,AstraZeneca,Público,0,1,39
2022-05-30,41 a 50,F,Moderna,Público,2,3,44
2022-05-30,41 a 50,F,Sputnik,Público,0,0,3
2022-05-30,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,9,66
2022-05-30,41 a 50,M,AstraZeneca,Público,2,2,26
2022-05-30,41 a 50,M,Moderna,Público,3,10,39
2022-05-30,41 a 50,M,Sputnik,Público,0,0,1
2022-05-30,41 a 50,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,7,3,73
2022-05-30,51 a 60,F,AstraZeneca,Público,1,1,22
2022-05-30,51 a 60,F,Moderna,Público,1,3,28
2022-05-30,51 a 60,F,Sputnik,Público,0,0,1
2022-05-30,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,7,42
2022-05-30,51 a 60,M,AstraZeneca,Público,0,0,13
2022-05-30,51 a 60,M,Moderna,Público,1,6,31
2022-05-30,51 a 60,M,Sputnik,Público,0,0,2
2022-05-30,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,0,50
2022-05-30,61 a 70,F,AstraZeneca,Público,0,2,25
2022-05-30,61 a 70,F,Moderna,Público,2,0,20
2022-05-30,61 a 70,F,Sputnik,Público,0,0,0
2022-05-30,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,32
2022-05-30,61 a 70,M,AstraZeneca,Público,0,2,8
2022-05-30,61 a 70,M,Moderna,Público,0,1,15
2022-05-30,61 a 70,M,Sputnik,Público,0,0,1
2022-05-30,61 a 70,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3,7,18
2022-05-30,71 a 80,F,AstraZeneca,Público,0,0,11
2022-05-30,71 a 80,F,Moderna,Público,1,1,11
2022-05-30,71 a 80,F,Sputnik,Público,0,0,0
2022-05-30,71 a 80,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,3,25
2022-05-30,71 a 80,M,AstraZeneca,Público,0,1,2
2022-05-30,71 a 80,M,Moderna,Público,1,0,5
2022-05-30,71 a 80,M,Sputnik,Público,0,0,0
2022-05-30,71 a 80,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,1,9
2022-05-30,81 a 90,F,AstraZeneca,Público,0,1,5
2022-05-30,81 a 90,F,Moderna,Público,1,1,6
2022-05-30,81 a 90,F,Sputnik,Público,0,0,0
2022-05-30,81 a 90,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,1,7
2022-05-30,81 a 90,M,AstraZeneca,Público,0,0,2
2022-05-30,81 a 90,M,Moderna,Público,0,2,2
2022-05-30,81 a 90,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,1,0,6
2022-01-07,41 a 50,F,AstraZeneca,Público,44,196,592
2022-01-07,41 a 50,F,Sinopharm,Privado,0,0,1
2022-01-07,41 a 50,F,Sinopharm,Público,48,28,0
2022-01-07,41 a 50,F,Sputnik,Público,0,30,0
2022-01-07,41 a 50,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,4,8,330
2022-01-07,41 a 50,M,AstraZeneca,Público,62,214,436
2022-01-07,41 a 50,M,Sinopharm,Público,59,32,0
2022-01-07,41 a 50,M,Sputnik,Público,1,21,1
2022-02-11,51 a 60,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,542
2022-02-11,51 a 60,M,AstraZeneca,Público,8,36,7
2022-02-11,51 a 60,M,Moderna,Público,0,1,101
2022-02-11,51 a 60,M,Sinopharm,Público,9,42,0
2022-02-11,51 a 60,M,Sputnik,Público,1,3,6
2022-02-11,51 a 60,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,1,0
2022-02-11,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,5,407
2022-02-11,61 a 70,F,AstraZeneca,Público,2,16,11
2021-09-30,30 o menos,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3926,8,0
2021-09-30,30 o menos,M,AstraZeneca,Público,5,985,0
2021-09-30,30 o menos,M,Sinopharm,Público,37,154,0
2021-09-30,30 o menos,M,Sputnik,Público,535,53,0
2021-09-30,30 o menos,M,Sputnik,Público nacional,0,2,0
2021-09-30,30 o menos,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,75,0,0
2021-09-30,30 o menos,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,3553,5,0
2021-09-30,31 a 40,F,AstraZeneca,Público,4,358,0
2021-09-30,31 a 40,F,Sinopharm,Público,27,71,0
2021-09-30,31 a 40,F,Sputnik,Público,581,308,3
2021-09-30,31 a 40,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,43,0,0
2021-09-30,31 a 40,M,AstraZeneca,Público,5,442,0
2021-09-30,31 a 40,M,Sinopharm,Público,26,72,0
2021-09-30,31 a 40,M,Sputnik,Público,233,276,1
2021-09-30,31 a 40,M,Sputnik,Público nacional,0,1,0
2021-09-30,31 a 40,M,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,63,0,0
2021-09-30,41 a 50,F,AstraZeneca,Público,0,391,0
2022-01-12,91 o mas,M,Sinopharm,Público,1,0,0
2022-01-12,91 o mas,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,0,3
2022-02-08,51 a 60,M,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,4,1192
2022-02-08,61 a 70,F,AstraZeneca,Público,4,10,39
2022-02-08,61 a 70,F,Moderna,Público,0,0,114
2022-02-08,61 a 70,F,Sinopharm,Público,5,8,0
2022-02-08,61 a 70,F,Sputnik,Público,1,8,1
2022-02-08,61 a 70,F,"vacuna Coronavirus (CANSINO), vial x 1 dosis",Público,0,0,4
2022-02-08,61 a 70,F,"vacuna Coronavirus (PFIZER) 1ra - 2da dosis, vial x 6 dosis (0.3ml)",Público,0,2,657
2022-02-08,61 a 70,M,AstraZeneca,Público,7,5,33
2022-02-08,61 a 70,M,Moderna,Público,0,1,71
2022-02-08,61 a 70,M,Sinopharm,Público,3,7,0
